,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Eritrea,Estonia,Ethiopia,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Guatemala,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyz Republic,Latvia,Lebanon,Libya,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Korea,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Senegal,Serbia,Singapore,Slovak Republic,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Energy_Production_Asia,Energy_Production_Africa,Energy_Production_Europe,Energy_Production_NA,Energy_Production_SA,Energy_Production_Oceania
1960,0.0,0.0,0.0,0.0,0.0,21300.0,7360.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,45300.0,0.0,0.0,125000.0,0.0,322.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,1380.0,0.0,13800.0,0.0,47000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,2490.0,0.0,0.0,0.0,0.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,64800.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.0,0.0,0.0,5480.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9370.0,0.0,0.0,0.0,115000.0,965000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47000.0,0.0,434639.72,1022100.0,0.0,23790.0
1961,0.0,0.0,0.0,0.0,0.0,22500.0,7120.0,0.0,0.0,0.0,0.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,44100.0,0.0,0.0,127000.0,0.0,341.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,1350.0,0.0,14100.0,0.0,49900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,2580.0,0.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,66800.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9950.0,0.0,0.0,5930.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9480.0,0.0,0.0,0.0,113000.0,973000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49900.0,0.0,436335.9,1037300.0,0.0,25080.0
1962,0.0,0.0,0.0,0.0,0.0,22900.0,7290.0,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560.0,44700.0,0.0,0.0,127000.0,0.0,385.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,1350.0,0.0,14100.0,0.0,48100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9980.0,2700.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,68700.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9310.0,0.0,0.0,6110.0,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9730.0,0.0,0.0,0.0,118000.0,1010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48100.0,0.0,443597.87,1084200.0,0.0,25600.0
1963,0.0,0.0,0.0,0.0,0.0,23600.0,7750.0,0.0,0.0,0.0,0.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,42600.0,0.0,0.0,130000.0,0.0,495.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,1350.0,0.0,14700.0,0.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.0,3030.0,0.0,0.0,0.0,0.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,71300.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,6000.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,0.0,118000.0,1060000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47200.0,0.0,449703.172,1138900.0,0.0,26630.0
1964,0.0,0.0,0.0,0.0,0.0,25400.0,7700.0,0.0,0.0,0.0,0.0,13300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,45800.0,0.0,0.0,132000.0,0.0,520.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,1370.0,0.0,15900.0,0.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400.0,3350.0,0.0,0.0,0.0,0.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,75700.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9460.0,0.0,0.0,6490.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.0,0.0,0.0,0.0,117000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,0.0,460390.45,1185300.0,0.0,28750.0
1965,0.0,0.0,0.0,0.0,0.0,28300.0,8000.0,0.0,0.0,0.0,0.0,12400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.0,46000.0,0.0,0.0,126000.0,0.0,641.0,0.0,0.0,0.0,10400.0,201.0,0.0,0.0,0.0,0.0,1120.0,0.0,16000.0,0.0,48100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11100.0,3380.0,0.0,0.0,0.0,0.0,4550.0,0.0,0.0,0.0,0.0,0.0,0.0,77300.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9850.0,0.0,0.0,6770.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.0,0.0,0.0,0.0,115000.0,1140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48100.0,0.0,466665.51,1229700.0,0.0,31680.0
1966,0.0,0.0,0.0,0.0,0.0,29600.0,8150.0,0.0,0.0,0.0,0.0,10900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5460.0,45900.0,0.0,0.0,120000.0,0.0,764.0,0.0,0.0,0.0,10400.0,222.0,0.0,0.0,0.0,0.0,1260.0,0.0,16700.0,0.0,48900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400.0,3420.0,0.0,0.0,0.0,0.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,79900.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,0.0,0.0,6590.0,2730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12200.0,0.0,0.0,0.0,109000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48900.0,0.0,458753.74,1296800.0,0.0,33020.0
1967,0.0,0.0,0.0,0.0,0.0,31200.0,7790.0,0.0,0.0,0.0,0.0,10300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.0,44400.0,0.0,0.0,110000.0,0.0,800.0,0.0,0.0,0.0,10100.0,241.0,0.0,0.0,0.0,0.0,1360.0,0.0,17000.0,0.0,44900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,3150.0,0.0,0.0,0.0,0.0,4880.0,0.0,0.0,0.0,0.0,0.0,0.0,81500.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9780.0,0.0,0.0,6930.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,109000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44900.0,0.0,450417.33999999997,1404000.0,0.0,34350.0
1968,0.0,0.0,0.0,0.0,0.0,35300.0,7560.0,0.0,0.0,0.0,0.0,9270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,41200.0,0.0,0.0,113000.0,0.0,867.0,0.0,0.0,0.0,10700.0,273.0,0.0,0.0,0.0,0.0,1710.0,0.0,17600.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200.0,3250.0,0.0,0.0,0.0,0.0,5410.0,0.0,0.0,0.0,0.0,0.0,0.0,85900.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.0,0.0,0.0,6870.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,107000.0,1340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,457967.43,1453000.0,0.0,38550.0
1969,0.0,0.0,0.0,0.0,0.0,38700.0,7360.0,0.0,0.0,0.0,0.0,8260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5030.0,41400.0,0.0,0.0,117000.0,0.0,1040.0,0.0,0.0,0.0,11000.0,310.0,0.0,0.0,0.0,0.0,1620.0,0.0,18500.0,0.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22400.0,3320.0,0.0,0.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,91600.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400.0,0.0,0.0,6450.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,102000.0,1370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42300.0,0.0,468074.31,1496000.0,0.0,42020.0
1970,0.0,0.0,0.0,0.0,0.0,47700.0,7950.0,0.0,0.0,0.0,0.0,7120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,50100.0,0.0,0.0,175000.0,0.0,1690.0,0.0,0.0,0.0,11800.0,395.0,0.0,0.0,0.0,0.0,1420.0,0.0,19900.0,0.0,39300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28900.0,3400.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,95800.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9690.0,0.0,0.0,6490.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,101000.0,1450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39300.0,0.0,546701.26,1595000.0,0.0,51100.0
1971,2420.0,41500.0,9120.0,30600.0,0.0,53900.0,7370.0,0.0,10700.0,4850.0,0.0,6850.0,1000.0,2300.0,0.0,0.0,49100.0,6650.0,5710.0,0.0,2450.0,156000.0,5340.0,394000.0,19400.0,5930.0,335.0,663.0,1640.0,0.0,5350.0,9.12,40000.0,329.0,1210.0,1380.0,16400.0,1260.0,0.0,0.0,8130.0,4980.0,47600.0,6450.0,0.0,175000.0,2340.0,2090.0,1930.0,1380.0,1010.0,11900.0,423.0,142000.0,71700.0,239000.0,86000.0,1420.0,5940.0,19500.0,277.0,35800.0,0.9309999999999999,0.0,4280.0,161000.0,0.0,0.0,169.0,138000.0,0.0,4.73,4770.0,0.0,43400.0,0.0,0.0,620.0,6170.0,7340.0,0.0,3600.0,37300.0,3420.0,736.0,112000.0,18200.0,0.0,6030.0,15200.0,14400.0,342.0,1170.0,7350.0,7530.0,99300.0,1380.0,22000.0,42800.0,0.0,244000.0,825.0,0.0,0.0,2690.0,0.0,37800.0,6380.0,10500.0,2810.0,5670.0,7390.0,2910.0,5320.0,0.0,6870.0,7890.0,614.0,8150.0,4650.0,13800.0,0.0,0.0,52800.0,110000.0,1440000.0,520.0,0.0,210000.0,14200.0,48.7,2690.0,5100.0,1583410.9309999999,421471.7,659705.85,1639400.0,349468.0,57320.0
1972,2960.0,54700.0,10500.0,31000.0,0.0,62400.0,7330.0,0.0,10100.0,5040.0,0.0,6570.0,1020.0,3790.0,0.0,0.0,50400.0,9350.0,5600.0,0.0,2500.0,177000.0,5410.0,415000.0,18200.0,6090.0,672.0,681.0,1700.0,0.0,5030.0,9.12,39700.0,434.0,1250.0,5300.0,12100.0,1290.0,0.0,0.0,8340.0,4880.0,46900.0,7010.0,0.0,172000.0,2470.0,2170.0,1980.0,1430.0,1040.0,11800.0,459.0,146000.0,81700.0,267000.0,74600.0,1370.0,6240.0,20100.0,280.0,32600.0,0.9309999999999999,0.0,4440.0,174000.0,0.0,0.0,169.0,115000.0,0.0,5.59,6020.0,0.0,45100.0,0.0,0.0,683.0,6130.0,7630.0,0.0,3680.0,47800.0,3840.0,758.0,127000.0,18700.0,0.0,7650.0,14600.0,14800.0,339.0,1190.0,7520.0,7700.0,104000.0,1410.0,25000.0,44400.0,0.0,308000.0,832.0,0.0,0.0,2660.0,0.0,37900.0,6200.0,11600.0,2810.0,5790.0,7890.0,3330.0,5890.0,0.0,6880.0,7970.0,629.0,8750.0,4540.0,15100.0,0.0,0.0,59800.0,101000.0,1470000.0,493.0,0.0,192000.0,13900.0,50.1,3050.0,5020.0,1722980.9309999999,426565.1,669127.71,1692100.0,338131.0,66240.0
1973,3000.0,56500.0,11700.0,30500.0,0.0,68000.0,7920.0,0.0,10800.0,5340.0,0.0,6510.0,1040.0,4570.0,0.0,0.0,51200.0,13200.0,5470.0,0.0,2550.0,198000.0,5080.0,431000.0,17200.0,6280.0,2440.0,685.0,1760.0,0.0,5300.0,9.12,38500.0,426.0,1210.0,11900.0,9840.0,1330.0,0.0,0.0,8560.0,4880.0,44200.0,8640.0,0.0,172000.0,2630.0,2330.0,2040.0,1470.0,1060.0,12700.0,541.0,149000.0,94900.0,310000.0,103000.0,1120.0,6150.0,20400.0,251.0,29500.0,0.9309999999999999,0.0,4600.0,160000.0,0.0,0.0,142.0,113000.0,0.0,4.04,5970.0,0.0,47300.0,0.0,0.0,688.0,6130.0,7810.0,0.0,3760.0,56800.0,4050.0,796.0,140000.0,19100.0,0.0,8060.0,15200.0,15600.0,342.0,1270.0,7870.0,8070.0,107000.0,1400.0,29500.0,46200.0,0.0,389000.0,839.0,0.0,0.0,2580.0,0.0,40400.0,6760.0,11400.0,2850.0,5910.0,9250.0,4280.0,5570.0,0.0,6910.0,8160.0,643.0,9980.0,4540.0,15500.0,0.0,0.0,76100.0,109000.0,1460000.0,538.0,0.0,203000.0,14800.0,50.1,3120.0,5280.0,1920110.931,445222.1,691480.1599999999,1705300.0,357592.0,72050.0
1974,2710.0,53300.0,12100.0,30900.0,0.0,67500.0,7820.0,0.0,11500.0,5480.0,0.0,6160.0,1060.0,4460.0,0.0,0.0,53600.0,13600.0,5150.0,0.0,2620.0,192000.0,5100.0,446000.0,16900.0,6410.0,2860.0,692.0,1830.0,0.0,5490.0,4.11,39100.0,447.0,1250.0,10300.0,8830.0,1390.0,0.0,0.0,8790.0,4990.0,42300.0,11200.0,0.0,173000.0,2760.0,2450.0,2100.0,1520.0,1090.0,12700.0,531.0,157000.0,97000.0,319000.0,100000.0,1310.0,4270.0,21200.0,267.0,30600.0,0.9309999999999999,0.0,4780.0,136000.0,0.0,0.0,178.0,80200.0,0.0,7.14,5630.0,0.0,55200.0,0.0,0.0,733.0,6180.0,7870.0,0.0,3840.0,66700.0,4580.0,822.0,151000.0,19700.0,0.0,8570.0,15100.0,16400.0,366.0,1300.0,8300.0,8350.0,111000.0,1440.0,26400.0,47500.0,0.0,435000.0,846.0,0.0,0.0,2590.0,0.0,42800.0,7640.0,13100.0,2890.0,6040.0,9010.0,4430.0,6480.0,0.0,6950.0,8780.0,652.0,10900.0,4900.0,15900.0,0.0,0.0,83300.0,103000.0,1430000.0,525.0,0.0,182000.0,15700.0,51.6,3360.0,5450.0,1981950.931,427460.6,703119.25,1677200.0,339272.0,72080.0
1975,2910.0,53000.0,11400.0,30600.0,0.0,75000.0,7810.0,0.0,9960.0,5460.0,0.0,7970.0,1090.0,4270.0,0.0,0.0,53900.0,14300.0,6140.0,0.0,2690.0,188000.0,4980.0,497000.0,17100.0,6640.0,2220.0,700.0,1900.0,0.0,5570.0,6.26,40500.0,526.0,1260.0,9470.0,13300.0,1560.0,0.0,0.0,9020.0,4370.0,43600.0,11900.0,0.0,172000.0,2820.0,2930.0,2450.0,1580.0,1110.0,12500.0,579.0,166000.0,94300.0,285000.0,115000.0,1660.0,6580.0,21000.0,254.0,29900.0,0.9309999999999999,0.0,4970.0,112000.0,0.0,0.0,178.0,78800.0,0.0,6.11,6670.0,0.0,63000.0,0.0,0.0,747.0,6280.0,8130.0,0.0,3930.0,71300.0,4800.0,852.0,128000.0,20500.0,0.0,16100.0,17800.0,17100.0,380.0,1250.0,8050.0,8600.0,116000.0,1330.0,23700.0,50000.0,0.0,365000.0,853.0,0.0,0.0,2590.0,0.0,45200.0,8410.0,13400.0,3120.0,6180.0,11700.0,5100.0,9680.0,0.0,7020.0,10100.0,668.0,12200.0,5400.0,16300.0,0.0,0.0,84400.0,115000.0,1410000.0,521.0,0.0,145000.0,16700.0,53.0,3470.0,5360.0,1935060.931,413439.0,743327.37,1661000.0,303057.0,79800.0
1976,3080.0,58800.0,11200.0,31000.0,0.0,75300.0,7240.0,0.0,10300.0,5780.0,0.0,8680.0,1110.0,4370.0,0.0,0.0,54200.0,17700.0,6360.0,0.0,2760.0,182000.0,5180.0,512000.0,16700.0,8060.0,2510.0,719.0,1960.0,0.0,5600.0,7.93,41500.0,596.0,1330.0,10800.0,18400.0,1900.0,0.0,0.0,9260.0,4160.0,41100.0,11900.0,0.0,174000.0,2920.0,3460.0,2600.0,1620.0,1140.0,13500.0,615.0,170000.0,106000.0,313000.0,124000.0,1410.0,88.1,21700.0,254.0,33000.0,1.17,0.0,5150.0,115000.0,0.0,0.0,178.0,102000.0,0.0,3.96,10000.0,0.0,67900.0,0.0,0.0,808.0,6250.0,8530.0,0.0,4020.0,76300.0,5440.0,888.0,144000.0,21700.0,0.0,21800.0,19000.0,17400.0,405.0,1310.0,8360.0,8900.0,120000.0,1160.0,26200.0,52100.0,0.0,444000.0,859.0,0.0,0.0,2540.0,0.0,49000.0,7810.0,12600.0,3160.0,6360.0,12400.0,4500.0,10200.0,0.0,7050.0,10600.0,683.0,12200.0,4490.0,16600.0,0.0,0.0,97000.0,127000.0,1420000.0,537.0,0.0,143000.0,17200.0,54.5,3610.0,5740.0,2106879.27,470822.5,774412.89,1669900.0,304113.0,80740.0
1977,3170.0,62100.0,10700.0,32700.0,0.0,82300.0,7670.0,0.0,12000.0,6020.0,0.0,9060.0,1130.0,4170.0,0.0,0.0,55900.0,18900.0,6560.0,0.0,2870.0,190000.0,5270.0,556000.0,16700.0,8160.0,2250.0,694.0,2020.0,0.0,6060.0,7.93,43300.0,913.0,1310.0,10700.0,23100.0,1960.0,0.0,0.0,9510.0,5060.0,44500.0,11800.0,0.0,173000.0,3010.0,3620.0,2640.0,1670.0,1170.0,14100.0,677.0,174000.0,118000.0,301000.0,120000.0,1330.0,77.9,20900.0,234.0,32000.0,0.693,0.0,5360.0,106000.0,0.0,0.0,178.0,108000.0,0.0,24.3,11000.0,0.0,79200.0,0.0,0.0,899.0,6120.0,8830.0,0.0,4110.0,76000.0,6100.0,881.0,146000.0,23000.0,0.0,23300.0,17600.0,18300.0,442.0,1330.0,9230.0,9100.0,123000.0,1640.0,23400.0,54100.0,0.0,475000.0,866.0,0.0,0.0,2500.0,0.0,54100.0,8150.0,14500.0,3060.0,6530.0,13200.0,5380.0,9340.0,0.0,7080.0,11000.0,706.0,13300.0,5130.0,16900.0,0.0,0.0,101000.0,155000.0,1450000.0,580.0,0.0,141000.0,17900.0,55.9,3800.0,5620.0,2180578.593,491304.9,819412.23,1719200.0,307941.0,88400.0
1978,3480.0,69500.0,10200.0,33900.0,0.0,81600.0,7830.0,0.0,11700.0,6180.0,0.0,8280.0,1160.0,4040.0,0.0,0.0,57200.0,18900.0,6730.0,0.0,3430.0,191000.0,5310.0,604000.0,17500.0,8110.0,2880.0,718.0,2090.0,0.0,6590.0,8.17,42000.0,877.0,1360.0,11600.0,27700.0,2090.0,0.0,0.0,9780.0,5340.0,45700.0,11200.0,0.0,175000.0,3030.0,3480.0,2660.0,1740.0,1210.0,15400.0,709.0,178000.0,120000.0,277000.0,132000.0,1120.0,74.4,20900.0,253.0,36200.0,0.693,0.0,5580.0,116000.0,0.0,0.0,177.0,104000.0,0.0,24.2,15000.0,0.0,95000.0,0.0,0.0,863.0,6040.0,9000.0,0.0,4200.0,70000.0,5960.0,890.0,137000.0,24100.0,0.0,36900.0,16500.0,19000.0,487.0,1420.0,12300.0,9410.0,132000.0,1740.0,25200.0,54000.0,0.0,437000.0,872.0,0.0,0.0,2630.0,0.0,58700.0,8710.0,14500.0,3140.0,6720.0,14900.0,5320.0,10200.0,0.0,7140.0,10800.0,725.0,13700.0,5860.0,17600.0,0.0,0.0,94600.0,167000.0,1470000.0,595.0,0.0,137000.0,18100.0,57.3,3800.0,5590.0,2200675.093,496544.3,853468.37,1756000.0,312563.0,87560.0
